wallet_id,fraud_label,fraud_score,wallet_address
17717,-1,-0.028680838289945387,0xaf18908d3b8c1a8b497c01caad56a2880e5239f2
17726,-1,-0.04762686752220058,0xaf2abb56a28c2defdeba7461f8c409b324cb8638
17741,-1,-0.028680838289945387,0xaf4dce16da2877f8c9e00544c93b62ac40631f16
17763,-1,-0.07668887776106781,0xaf76a58a03950adf27aae101eb46721aa9523f7b
17867,-1,-0.03434253359948003,0xb09155205ed3f1d5c974a4f2f8ccce798175571c
17878,-1,-0.028680838289945387,0xb0a523d95691f525663989f2e958a7e7ce0cfe40
17909,-1,-0.028680838289945387,0xb0f026a67c66c931ae55c1c00fa22c9e004037f0
17916,-1,-0.006122576523283629,0xb10805e0c045880fbe990a21dd42f26d33f06ac0
18128,-1,-0.04762686752220058,0xb2e6c57d05efdbd44058b08a7bd5e5ddc2517309
18177,-1,-0.028680838289945387,0xb3813a647098bf51e8e1bc944c1ede425a550fca
18183,-1,-0.0006523741959784113,0xb3986cbd312b4038c5be98832bacdd26c9fa8b27
18398,-1,-0.07486112769007736,0xb5a40f760d9a72fd19eb0b0e78280c2aa44b3e93
18425,-1,-0.003258648314406032,0xb5e1b5d412e0da45ee3443cc190f2b9891558444
18448,-1,-0.02298306747406853,0xb625da3121f05fc32454c772ea89a07b35a140c1
18471,-1,-0.028680838289945387,0xb6739d77cbea47bb1c09a6acedbdef66d6f87489
18520,-1,-0.0006523741959784113,0xb6d99a967690c753ca5022d707d372354a7ef7ec
18524,-1,-0.07668887776106781,0xb6e14de5558172ffe0eeb65a9c4a680308a1c2ed
18527,-1,-0.07486112769007736,0xb6e86547e6b017cf25c0ad99f6f36e5caa90c4cd
18540,-1,-0.07486112769007736,0xb70e9d52e404e253c410fa9c4f823c4214999bf9
18552,-1,-0.04698311779053088,0xb72e76ccf005313868db7b48070901a44629da98
18567,-1,-0.028680838289945387,0xb758b8b314d2749fe2f6c07295eaba66d1c999da
18611,-1,-0.07486112769007736,0xb7b57bc6e0bbade812520486e07a763787c81904
18724,-1,-0.002554754612945298,0xb8df3ed6b5499d6281524434e1612613e6f9fe87
18728,-1,-0.007468051761708505,0xb8e2e2101ed11e9138803cd3e06e16dd19910647
18759,-1,-0.028680838289945387,0xb92c73fd128122568254822334c995cb16549281
18786,-1,-0.003023937701971069,0xb973ae19078876df7a6f23071644b257da8f135c
18849,-1,-0.0006523741959784113,0xba1995bc8c12e4e3d60e505adec19a5484fea058
18911,-1,-0.0027429537132982462,0xbaa67174531f0c031f91a373f6788c7e821af2c5
18931,-1,-0.030924954700146334,0xbad3f323823a6bb8ad64e3aec4dd99ca8e2dcecf
18932,-1,-0.00288149374237201,0xbad5eb6068478568d2728aec857389cb0c35c5fb
18991,-1,-0.07668887776106781,0xbb646d3306403331c62df6caff3b4d402ff467a9
19059,-1,-0.030924954700146334,0xbc09a458b94572e4531e972c3cdc3552a44199e0
19089,-1,-0.024725220413163496,0xbc5d4ea115a3fb162e8824352ea47d4c54f42782
19106,-1,-0.0006523741959784113,0xbc7ff471686e03cf0a8a2a8232ca5ced7e14706e
19220,-1,-0.02298306747406853,0xbd7c52eb630f72a748320fd1d2bd279b5fa0481e
19287,-1,-0.07486112769007736,0xbe0e23e3fa6732def6820045b743e4b2360fc7a4
19318,-1,-0.07668887776106781,0xbe576247453646fd3588b4bc54261f149ab9ea3e
19325,-1,-0.05582844101713924,0xbe68c7da7a9bec6bbc431dc2ba41ea86dcfd7b5f
19466,-1,-0.018848465246744217,0xbf94f0ac752c739f623c463b5210a7fb2cbb420b
19494,-1,-0.05532354320720445,0xbfdc6b2b23cdaabd34ec7758e7ee0fbcfec1e1b2
19521,-1,-0.07486112769007736,0xc031b7ec84a0576ecde31e3aa7e2aabe6922778a
19580,-1,-0.07668887776106781,0xc0d5808e4951d23fa1412de1c848886b442b4530
19591,-1,-0.07486112769007736,0xc0f0261a896102b79a926f44a19657846cf8c171
19598,-1,-0.020499856816934225,0xc0ff347e8cd2d44a0523fc0e58e44bb5cc7d740a
19636,-1,-0.07668887776106781,0xc1785bb102f6e9117f42db1c656425d17f794cd5
19734,-1,-0.003258648314406032,0xc29b88e9edae0a072feaf29c0022fd60caf456af
19752,-1,-0.028680838289945387,0xc2e03d47a2d041d49aaffd68273a72664e8e641b
19771,-1,-0.04563149058842575,0xc3200231ad1cd37df535f68e90655a4d3929d476
19775,-1,-0.04563149058842575,0xc32939523e85e8d73c61d3ee22377681c3577478
19805,-1,-0.07486112769007736,0xc375b88b4d628c81e6cc3d6e4804faabf5cbb6f9
19889,-1,-0.07486112769007736,0xc46203b35cf12004ce36fbbd0308d36aea59f3c9
19891,-1,-0.03750933044348104,0xc46c0beb35fc7fa7c078baa62b16cf8b2a9ac9e1
19899,-1,-0.030924954700146334,0xc481b00c7e8e3c3d6d6e3acc2c278a6656ac4690
19920,-1,-0.0039269959558080325,0xc4ba7ebffda45101c7b53fcd25a2ba37015fe00f
19940,-1,-0.07700237028275747,0xc4f417d6ef20aeabaea1ffc1ab5c8f8e519e2046
19952,-1,-0.04698311779053088,0xc5102fe9359fd9a28f877a67e36b0f050d81a3cc
19981,-1,-0.02298306747406853,0xc56141c39ef1a48286536205e6320c168ae201b2
19983,-1,-0.07486112769007736,0xc57f1b06715586687f9f99b4a3581d803536d847
19987,-1,-0.00288149374237201,0xc58bb74606b73c5043b75d7aa25ebe1d5d4e7c72
20024,-1,-0.003023937701971069,0xc5e84b9caf35c7f078699abef5e50caa56961424
20030,-1,-0.07668887776106781,0xc605d17a1f4270ae3874dc5adb0c957643c0dad3
20057,-1,-0.07848960120409643,0xc65b4fcbfeb74d0d6e11a6313314d4c5bbb64011
20097,-1,-0.0006523741959784113,0xc6b892da24bab1d4c9ad86fdbd958443dd2f8d8c
20167,-1,-0.05431477183059896,0xc77ad0a71008d7094a62cfbd250a2eb2afdf2776
20229,-1,-0.07843563951608867,0xc821d3d24c27c713a9e2758086bd29b23f7381e2
20233,-1,-0.0027893064771014053,0xc82c366d6a2ea2ffaa80463f928450c881afb575
20277,-1,-0.02351618167711711,0xc8aed7b2f3496946583009a67ba8fca183a37590
20300,-1,-0.002975270455075063,0xc8dae2e849a37ea9f905e7c3282c959ddaab12f8
20305,-1,-0.07848960120409643,0xc8e24374445a2e22ce0a94c6973779a8c00cd8c6
20322,-1,-0.07486112769007736,0xc9157aa70127e36be3bf25318534754bf8b69144
20346,-1,-0.07486112769007736,0xc935fb2d21873ba995d85dbbb79657683bdfffbf
20352,-1,-0.0058955695694722365,0xc94ebb328ac25b95db0e0aa968371885fa516215
20453,-1,-0.054641527723677585,0xca556ac4f37fa2ea83551accef040526517c05b8
20467,-1,-0.005752541232243669,0xca7b7e6322abd9cb716a57b4c927504dae55ec73
20480,-1,-0.054641527723677585,0xcac09a2807b8c9b7247e79929837fc53efc0f341
20500,-1,-0.07486112769007736,0xcaec229d85fb0c284ef974762732567b94a9f603
20522,-1,-0.05532354320720445,0xcb1175c1945991980c4bf4ca3e07aa7ea653f32a
20533,-1,-0.07843563951608867,0xcb28ca43f7a15938aac90b989ca2e8afde4923c9
20541,-1,-0.0006523741959784113,0xcb469cf152dd43efa2fe2045e9d5a479e3cd6ad6
20554,-1,-0.036688410769733615,0xcb65f4dabde8d15bd89f0dcbab750276bdb48903
20609,-1,-0.011282536903404528,0xcbef8066e6938a21db648ba02334516ab1a83800
20647,-1,-0.009867467959315035,0xcc71e8735e03de45aad4878ceb31b1853e1c6d05
20649,-1,-0.07668887776106781,0xcc73e040f705cc924b8fb6fa28b4dfa48be06ea2
20720,-1,-0.04621610569944412,0xcd22c34097317469acbd75d29e9ef03b057ed6f6
20721,-1,-0.003023937701971069,0xcd2bb3386248ae1ef28508690088443bc0103c09
20722,-1,-0.05532354320720445,0xcd2bb7c3f41cd153554ba97584279cc4f210d9a5
20750,-1,-0.07486112769007736,0xcd5d290208c2a7c879203ac4a6aa21ee5e01a1ef
20795,-1,-0.07668887776106781,0xcdc19f81df469017ccef1a96f5b4a72453630f67
20822,-1,-0.07668887776106781,0xce01d6871443ae56550b318c6b4e39fe6147d019
20846,-1,-0.01129446948263968,0xce5f7a53dc8658b43cc8f412e58f4da2067d74ef
20984,-1,-0.003023937701971069,0xd0062ec2b84e49c40fcbe998c3f4a3245b342c66
21030,-1,-0.02298306747406853,0xd084b83c305dafd76ae3e1b4e1f1fe2ecccb3988
21044,-1,-0.003728307809424125,0xd0ad3b9de2ad6249c0b1b271344cbb8a0a4bdf69
21105,-1,-0.07848960120409643,0xd142fdf870e29ed8c91793fdb7c3fdbd41ecf127
21130,-1,-0.07668887776106781,0xd18e93590553818311ecc37ab65b70406e4a5cc6
21162,-1,-0.07668887776106781,0xd1e8b4938395fda87c3068eb8f7303ba9ffcfe02
21166,-1,-0.02030326621732581,0xd2087deefe006d40998e2339034f4dce0124af3e
21184,-1,-0.07486112769007736,0xd2508797a419a5ad2578ed5d81ff3fcd4c2abe99
21215,-1,-0.003023937701971069,0xd29fa482e8e3bef0d77d958fbf8319f67f386428
21243,-1,-0.028680838289945387,0xd2dd9ae2efdcf2ac638a5865b0b76790ed62a97e
21278,-1,-0.0006523741959784113,0xd330e68fbcffc9d2b6681db73bf4bb016d0758cc
21279,-1,-0.07668887776106781,0xd33526068d116ce69f19a9ee46f0bd304f21a51f
21346,-1,-0.07848960120409643,0xd410add18e608ef10637e3e6558de75969b051ac
21355,-1,-0.07486112769007736,0xd4305340196c548c4f39131b66ac776a55b7178e
21388,-1,-0.05532354320720445,0xd47ce23d617f8645a897b6c8c0b59500aa04470b
21446,-1,-0.030924954700146334,0xd5136d8b8a1a50504800aeaa0d77e73e8aa21ec4
21651,-1,-0.07486112769007736,0xd7437a1f721b4d3a503c3ca8afd4846b3c766d21
21733,-1,-0.04158335518714884,0xd858706ce99032609236fd6853f9ad89443742fe
21748,-1,-0.07486112769007736,0xd878d93b7d8c275739379eb46f2cc46896e22055
21824,-1,-0.028680838289945387,0xd9344439c0d6cded3a2b764eabd860a0837fb8e4
21871,-1,-0.07848960120409643,0xd9a1e6cc8dabb59aa78e085d0722019fbb76ecb0
21886,-1,-0.0006923436840370334,0xd9ded2ca5d30cd548cfa4b9395c74d04d6a8d2f8
21908,-1,-0.0006523741959784113,0xda195047a65ee83bf745499eefafe9f9cabe7b28
21926,-1,-0.017613043823445307,0xda53b14eaa8a4a1474df6ae7648e6848653e0896
21939,-1,-0.05582844101713924,0xda77a03039ff8bd6dd71ed29400975dc4f2e6c82
22023,-1,-0.07486112769007736,0xdb4b05084bae193ce82841deac3c7ff232938e95
22092,-1,-0.028680838289945387,0xdbf5724af2d04acf6cafdeec2e738d3d505a4be5
22141,-1,-0.07843563951608867,0xdc67a5551381317219c307b9a2e5206f01b4b3c6
22179,-1,-0.028680838289945387,0xdcacef27cf9749286d096d35b30c38c4ad29fcc6
22185,-1,-0.07486112769007736,0xdcbcdab4b013be3576294d977d9a0da58a117bed
22217,-1,-0.05532354320720445,0xdd1c06a20338eb7ee164a9787e19a92039af7a0f
22249,-1,-0.07486112769007736,0xdd693d5e409ed08004166c44d0bbba00d8aef3dd
22295,-1,-0.07486112769007736,0xde00d213cc0225df2d775563077d36580f2c7d9a
22315,-1,-0.07848960120409643,0xde3c898cf1368e595b0f091ac6cf507299721267
22344,-1,-0.07486112769007736,0xde8ce3b3e60ae7dd7525f9a17c75aa206348eb7a
22352,-1,-0.04637912417657719,0xdea80734166cb003281809b9eae20a411798ca0e
22394,-1,-0.07486112769007736,0xdef72da45e050d3951f4ea8be4b5d90b5229112f
22439,-1,-0.036688410769733615,0xdf6af8a2fae52baab3b50e30f4309a186e274ad6
22458,-1,-0.028680838289945387,0xdfa2eeb6495bc5a020c24861e97f9cda9e2cf644
22461,-1,-0.07848960120409643,0xdfab0bcd64ffcd6450b13e32c35df54de25880f4
22475,-1,-0.01578456380505,0xdfd5293d8e347dfe59e90efd55b2956a1343963d
22538,-1,-0.07848960120409643,0xe0acd99d3c3f67597012b7b8c3dd3ec0a0012736
22646,-1,-0.07486112769007736,0xe1eee021ff2553f3e4f649416bfbefff3ea6c300
22671,-1,-0.02218593267300073,0xe24e637f5c1763fe7e9b5b079fbdc198126df26f
22718,-1,-0.02298306747406853,0xe2dfaa7bc78b3355cdea633e354ce3da1f27fd80
22720,-1,-0.0013806316403349728,0xe2e6dd3ce474dc2742ac53115d7a20f5480f46b0
22749,-1,-0.07486112769007736,0xe3390bb4d7078f3dbb71c3bf952d067bccd2abe6
22880,-1,-0.07486112769007736,0xe47cb0f4d2845fb85dd6ec5245ed177108433f15
22997,-1,-0.07486112769007736,0xe582342e59f73442d3293452754f44d6c67e8dd1
23075,-1,-0.07486112769007736,0xe625f8dd75ae4ba5ef01d3ca9999f8fd8f26bd98
23262,-1,-0.07668887776106781,0xe8327c75f5c495b63fa9da6137a3f03412d62c8c
23279,-1,-0.07828339200037682,0xe857c681b8ee182e71c6f484e218716c5f3a5dd4
23289,-1,-0.0457167796954393,0xe86d71e2e75ce99394968850a83d4856dc063fa5
23296,-1,-0.07486112769007736,0xe87fb66a5c9f0ec595ec41a77617f7ae1305c58f
23336,-1,-0.07843563951608867,0xe8d68135b75a81424597fb7ff7f65a15b4ef7d4a
23381,-1,-0.04712751690786454,0xe9712a06639df1a9d5364629697ddefdc42ab59a
23431,-1,-0.07668887776106781,0xe9e24f7089c76090e8a305b0c2390768be335fa1
23466,-1,-0.02298306747406853,0xea40c3ca6d00ed24e6fff85b559578380a7ce6d0
23582,-1,-0.07848960120409643,0xeb871b6588497d3196619edc1e4d0f0e75fc6169
23602,-1,-0.028680838289945387,0xebb4c78dd50488d02586726595e5bd4fa206f235
23662,-1,-0.07822944477937877,0xec37fcb18878c569131b4f941c3da7ae455278a7
23779,-1,-0.04158335518714884,0xed983402d709c9d908ece8e1a64938d0019c9a7d
23784,-1,-0.07828339200037682,0xeda68dd0f0665dbfd9f3271e9051fb128168e0ad
23857,-1,-0.023560334635690072,0xee7ae85f2fe2239e27d9c1e23fffe168d63b4055
23859,-1,-0.030924954700146334,0xee7c73e301dd8f84172dd27b678a1a59aff81505
23880,-1,-0.07486112769007736,0xeeba8a24d7844803cbd14b5c9d9606f4893a71d7
23883,-1,-0.030924954700146334,0xeec1bee2485f6a0c3bf9aa9cffd41674e49447b7
23945,-1,-0.07486112769007736,0xef79c318b81a2b1afc6953a81e337bf28621f41d
23964,-1,-0.05582844101713924,0xefb4896d37d62c686fbf2d9535988538b226c007
24005,-1,-0.020499856816934225,0xf02934d2325479e47bd7a44185da7b2ea1376858
24130,-1,-0.02298306747406853,0xf15ca59f278247ab10426fa215ffda21c19053a2
24131,-1,-0.02298306747406853,0xf15ea57407beff0226dafb39725baae1cd011ca8
24240,-1,-0.024725220413163496,0xf29785ceb2ff264a20c2c034fade62e5a197a517
24339,-1,-0.07486112769007736,0xf3b63eca656f006a7631288ecde85feacfd6f379
24359,-1,-0.07668887776106781,0xf3e4477c0a883b1c6cc27b8f933f74a3f2ab235d
24412,-1,-0.028680838289945387,0xf482d79ae6e8725c199213fc909d6bc30df62815
24414,-1,-0.07848960120409643,0xf483c9ed346a34c090a74bc96be7909f02082252
24421,-1,-0.05532354320720445,0xf48a3f7c0575c85cf4529aa220caf3c055773f1c
24441,-1,-0.07843563951608867,0xf4b93a4af83f98305a8d490e9c9ead78b7aad92f
24448,-1,-0.07828339200037682,0xf4ccd5d7762daf4f54fe17ff8d37f3c5d4c76b52
24466,-1,-0.01737914631977311,0xf4f05367b4818698375b2fbff7de28f9b2dc63d7
24474,-1,-0.07828339200037682,0xf506eab3ae622fa130d892ab64d8fc5d6603a46c
24573,-1,-0.028680838289945387,0xf5f6c89f787a1c66d29e152eac05e68744d2d1be
24645,-1,-0.07486112769007736,0xf6b01ae388940147d034c7ddec65024fc5b2b229
24724,-1,-0.07668887776106781,0xf792e36359fa46447c7bb9f0132f333ebd239e19
24825,-1,-0.07848960120409643,0xf8c1726e5da727a1a904aed66c92eb68094b45ed
24870,-1,-0.028680838289945387,0xf93f91d19b86617e18bcfa8754259f4f70e2b9a6
24921,-1,-0.07822944477937877,0xf9cee9e240352acc9c8f7a09506d58b29c59f84c
24923,-1,-0.07668887776106781,0xf9d3ebd0f4a06881106c7779b7c3941cf3f4487b
24956,-1,-0.07848960120409643,0xfa25bfc5666a9fe277abadb1337c0bcf12e03f19
24999,-1,-0.07668887776106781,0xfa8990be0c8590f72b94823d34c49ccbdfc9b81a
25006,-1,-0.028680838289945387,0xfa9948ad77d7b1e2f9b3d5cc2c5649e6470b5997
25011,-1,-0.07843563951608867,0xfaa99a908731ec6fa7385a0e556251293a0b8466
25078,-1,-0.030924954700146334,0xfb5c2b319471b475187fa74097d0ac2d99ec7ac3
25098,-1,-0.07668887776106781,0xfb8ef558e08c4ae766d8329c0a87486e2a59beb6
25124,-1,-0.07843563951608867,0xfbb87ff49a58af0c978b116381cabd504d8c7ab4
25156,-1,-0.07668887776106781,0xfc0e41791dadf5f601779d62f01bc9c446f29faa
25196,-1,-0.07848960120409643,0xfc8a20b4eecd117b0928243e95d096a77b20136c
25254,-1,-0.025474968168099132,0xfd14567eaf9ba941cb8c8a94eec14831ca7fd1b4
25264,-1,-0.07843563951608867,0xfd2f1ae08e3db549f76a8bef19fd2e2971513bfd
25272,-1,-0.07848960120409643,0xfd3eded33a431cd1693ba86a434ccb24b4d76ef7
25403,-1,-0.04637912417657719,0xfe949f946b5b64eb6b092ca59465e07ee7aadf8f
25421,-1,-0.07848960120409643,0xfebb4a572c7e32d6858e9606c14a1002bee86dad
25431,-1,-0.02218593267300073,0xfed2399b20011af1fc985d5354f12cbc57ed48f9
25473,-1,-0.02298306747406853,0xff3a6eec32c070302fd4f5d49ac859163b58c82c
25482,-1,-0.028680838289945387,0xff54f3614638161e4e327b4638285b0b3303471f
